target_id	length	eff_length	est_counts	tpm
ENST00000525697	923	660.352	32.6024	1.53162
ENST00000530741	993	779.795	73.6336	2.92937
ENST00000524961	585	361.719	6.24967	0.535999
ENST00000533584	572	405.866	0	0
ENST00000533770	4829	4107.7	10.3038	0.0778175
ENST00000420722	1188	933.314	0	0
ENST00000526353	5665	5036.12	30.9909	0.190905
ENST00000527019	978	748.138	9.21658	0.382178
ENST00000533661	999	790.888	14.6074	0.572975
ENST00000507088	732	615.977	42.4573	2.13829
ENST00000508200	636	514.817	8.88933	0.535666
ENST00000225969	716	600.391	1200.11	62.0105
ENST00000503633	742	600.055	0	0
ENST00000442592	2441	2145.31	101.792	1.47197
ENST00000511860	869	787.255	47.5208	1.87261
ENST00000514928	397	243.525	1.28199	0.163312
ENST00000558256	3298	3337.84	0	0
ENST00000332908	3129	3212.72	20.0701	0.1938
ENST00000296581	768	503.701	1231.69	75.8592
ENST00000515311	545	362.915	297.36	25.4188
ENST00000503982	820	539.859	1.22617	0.0704607
ENST00000502781	1352	1200.25	108.723	2.81013
ENST00000504181	549	352.032	118.404	10.4343
ENST00000510331	561	390.515	4.45371	0.353804
ENST00000507449	371	196.204	3.13922	0.496354
ENST00000238789	8103	6817.92	1281.34	5.83028
ENST00000381024	5579	4444.99	293.883	2.05107
ENST00000474583	3765	3062.29	3.82334	0.0387324
ENST00000486610	570	324.094	2.49824	0.239134
ENST00000478885	631	394.388	18.2806	1.43796
ENST00000498006	521	354.866	0	0
ENST00000458510	554	387.866	0	0
ENST00000366438	867	594.119	16.8991	0.882404
ENST00000439915	1406	1192.63	0	0
ENST00000600490	1717	1894.66	29.2277	0.478565
ENST00000594859	1557	1653.92	49.1725	0.922329
ENST00000598660	1683	1877.63	139.38	2.30287
ENST00000594709	403	261.258	0	0
ENST00000262817	1611	1765.01	539.22	9.47754
ENST00000399518	5266	5440.13	0	0
ENST00000547930	4066	4246.7	3.70149	0.0270398
ENST00000551073	826	724.676	0.36836	0.0157691
ENST00000413860	2520	2353.87	0	0
ENST00000453831	2589	2711.32	39.7176	0.454444
ENST00000497541	392	254.913	0.36221	0.0440806
ENST00000433046	1233	1179.04	1.74629	0.0459478
ENST00000474603	655	554.734	0.556731	0.0311343
ENST00000491622	575	452.811	0.587794	0.0402705
ENST00000495620	681	607.109	0.217474	0.0111127
ENST00000482758	426	308.642	0.474662	0.0477098
ENST00000551168	2505	2608.4	20.4049	0.242682
ENST00000546461	2634	2661.16	0	0
ENST00000582358	566	470.858	1.61556	0.106441
ENST00000579620	243	90.3857	0	0
ENST00000580520	2377	2222.74	0	0
ENST00000456609	3057	2852.3	0	0
ENST00000311269	3090	2944.06	0	0
ENST00000583600	3214	3125.1	9.18859	0.0912144
ENST00000544856	3338	3200.44	7.14669	0.0692745
ENST00000582568	718	650.817	8	0.381337
ENST00000578346	536	427.623	6.04916	0.438846
ENST00000583803	559	392.866	0	0
ENST00000368648	4375	3935.86	45.8225	0.361174
ENST00000355311	2993	2799.73	0	0
ENST00000440978	817	688.286	5.17754	0.233363
ENST00000463483	1227	1137.13	2.41385	0.0658535
ENST00000481684	908	729.457	5.60136	0.238216
ENST00000491237	582	404.944	12.5857	0.964186
ENST00000409202	2945	2778.73	0	0
ENST00000456116	1000	852.316	1.32832	0.048348
ENST00000467265	2247	2100.5	0	0
ENST00000485573	599	432.866	0	0
ENST00000488795	990	823.866	0	0
ENST00000463061	538	371.866	0	0
ENST00000485700	841	674.866	0	0
ENST00000496266	557	390.866	0	0
ENST00000409030	2936	2933.92	0	0
ENST00000409220	2939	2875.4	0	0
ENST00000473986	1362	1195.87	0	0
ENST00000497079	1843	1773.51	0	0
ENST00000497259	2096	1993.48	25.4137	0.395489
ENST00000479844	1933	1769.29	1.18577	0.0207912
ENST00000295381	2979	2873.97	10.2008	0.110111
ENST00000544262	1101	934.866	0	0
ENST00000377316	2868	3271.74	92.325	0.875424
ENST00000377321	2614	2923.7	483.41	5.12934
ENST00000377326	3150	3651.3	24.6714	0.209616
ENST00000312049	2761	3117.7	2264.46	22.5324
ENST00000315422	3148	3634.16	543.849	4.64251
ENST00000377313	1871	1993.5	0	0
ENST00000478548	1341	1458.29	146.405	3.11452
ENST00000487019	314	172.412	5.08097	0.914232
ENST00000440873	1107	1114.01	0	0
ENST00000450708	922	908.211	76.2114	2.60322
ENST00000413626	870	826.3	0	0
ENST00000429702	944	777.866	0	0
ENST00000424912	816	649.866	0	0
ENST00000337652	3162	3535.28	0	0
ENST00000394376	3034	3437.36	11.1075	0.100247
ENST00000394374	3155	3645.25	38.1846	0.324967
ENST00000443283	2768	3128.79	112.296	1.11343
ENST00000312196	2343	2065.69	303.018	4.55075
ENST00000337339	3446	3080.5	240.178	2.41874
ENST00000468149	1646	1451.09	26.8266	0.573522
ENST00000476743	560	342.413	0	0
ENST00000421368	795	559.366	6.44338	0.357352
ENST00000380693	2377	2047.04	295.369	4.47628
ENST00000380692	1071	791.946	36.242	1.41969
ENST00000478462	549	337.813	0	0
ENST00000482871	834	667.866	0	0
ENST00000473806	452	286.089	0	0
ENST00000483645	549	382.866	0	0
ENST00000494268	1124	836.48	20.2702	0.751763
ENST00000380691	589	422.866	0	0
ENST00000467141	599	357.911	16.2231	1.40617
ENST00000473380	433	225.362	8.97981	1.23613
ENST00000398527	2005	1764.18	21.4491	0.377177
ENST00000361672	1608	1409.96	0	0
ENST00000312134	759	724.573	29	1.24163
ENST00000307851	2907	2668.02	27.1627	0.315836
ENST00000522593	975	808.866	0	0
ENST00000524219	566	399.866	0	0
ENST00000521665	795	628.866	0	0
ENST00000522902	1010	847.858	1.44338	0.0528125
ENST00000517358	566	399.866	0	0
ENST00000260731	4858	3853.63	6873.82	55.3358
ENST00000553811	600	507.835	1.43402	0.0876016
ENST00000555847	549	382.866	0	0
ENST00000463715	718	603.299	43.7923	2.25187
ENST00000493985	810	701.004	25.7587	1.13994
ENST00000371975	3108	3222.56	2545.6	24.5057
ENST00000469835	648	523.023	0	0
ENST00000493032	627	473.479	11.6218	0.761465
ENST00000487700	472	331.272	0	0
ENST00000472889	767	622.938	3.48769	0.173688
ENST00000473251	834	681.024	14.8692	0.677335
ENST00000476687	574	422.487	3.1594	0.23199
ENST00000488942	1121	1048.44	38.8369	1.14915
ENST00000459678	775	648.439	15.0679	0.72088
ENST00000442598	2549	2570.17	0.00989973	0.000119492
ENST00000493429	3135	3577.75	3.94883	0.0342402
ENST00000467291	2857	3127.98	0	0
ENST00000460213	945	778.866	0	0
ENST00000360937	2649	3012.56	8.8388	0.0910198
ENST00000416793	2453	2686.94	0	0
ENST00000483043	1314	1362.17	3.21261	0.0731652
ENST00000480582	943	776.866	0	0
ENST00000414004	2196	1790.96	547.124	9.47717
ENST00000176195	366	245.706	23	2.90395
ENST00000216629	1687	1658.77	3.90992	0.073124
ENST00000553356	1526	1494.26	0	0
ENST00000557122	556	411.81	5.13078	0.386514
ENST00000591891	569	402.866	0	0
ENST00000588112	1698	1233.47	13.0188	0.327432
ENST00000589377	3684	3517.87	0	0
ENST00000586462	1897	1556.66	2	0.039858
ENST00000585558	4014	3847.87	0	0
ENST00000587698	589	422.866	0	0
ENST00000587892	582	415.866	0	0
ENST00000283936	4002	3835.87	0	0
ENST00000392671	3921	3754.87	0	0
ENST00000392670	4009	3842.87	0	0
ENST00000312106	2619	2777.21	1	0.0111704
ENST00000529244	720	553.866	0	0
ENST00000595468	36	10.8125	0	0
ENST00000600612	972	782.932	0.5	0.0198118
ENST00000429238	572	371.526	0	0
ENST00000399685	899	732.866	0	0
ENST00000554299	1678	1511.87	0	0
ENST00000268035	11803	12251.4	4936.76	12.5007
ENST00000558762	11726	12156.1	2861.25	7.30196
ENST00000559925	2280	2326.51	0	0
ENST00000558355	572	445.695	0	0
ENST00000557938	574	407.866	0	0
ENST00000560186	551	384.866	0	0
ENST00000560277	526	359.866	0	0
ENST00000557873	583	416.866	0	0
ENST00000558898	1034	961.997	4.86692	0.156949
ENST00000560432	657	536.171	1.40589	0.081344
ENST00000558947	303	142.143	0	0
ENST00000559582	567	400.866	0	0
ENST00000560144	525	399.979	4.56403	0.353989
ENST00000561049	682	517.492	0	0
ENST00000560343	343	179.579	0	0
ENST00000560972	310	148.59	4.16502	0.869573
ENST00000558751	548	406.713	11.9859	0.914238
ENST00000531293	906	739.866	0	0
ENST00000525934	436	290.859	1	0.106658
ENST00000305991	722	555.866	0	0
ENST00000549331	279	120.641	2.83203	0.728254
ENST00000176183	1375	1542.76	180.237	3.6243
ENST00000528733	361	222.165	6.85998	0.957911
ENST00000297540	4288	3849.45	1523.23	12.2757
ENST00000514725	625	426.317	0	0
ENST00000505674	828	609.185	511.433	26.0446
ENST00000511371	847	531.089	395.774	23.1184
ENST00000513813	1003	664.588	43.8414	2.04649
ENST00000332549	1578	1411.87	0	0
ENST00000464994	609	442.866	0	0
ENST00000493749	804	637.866	0	0
ENST00000393414	1405	1238.87	0	0
ENST00000457817	792	625.866	0	0
ENST00000441002	1106	939.866	0	0
ENST00000482658	881	714.866	0	0
ENST00000474085	655	488.866	0	0
ENST00000485335	703	536.866	0	0
ENST00000472828	771	604.866	0	0
ENST00000480419	2328	1949.73	18.4836	0.294097
ENST00000343876	3795	3136.53	0.0555617	0.000549545
ENST00000443758	2987	2488.99	9.23858	0.115149
ENST00000446116	2029	1617.97	16.7749	0.321638
ENST00000409284	6960	5661.1	9.26313	0.0507616
ENST00000498142	406	202.229	0	0
ENST00000420890	9127	7686.49	88.173	0.355866
ENST00000295723	3786	3128.44	26.2188	0.259994
ENST00000404209	2031	1864.87	0	0
ENST00000466163	2478	2311.87	0	0
ENST00000600709	1513	1346.87	0	0
ENST00000406636	1610	1443.87	0	0
ENST00000401467	1686	1519.87	0	0
ENST00000306511	1441	1274.87	0	0
ENST00000469260	1018	851.866	0	0
ENST00000478387	1046	879.866	0	0
ENST00000593692	736	569.866	0	0
ENST00000396496	4198	3640.62	355.99	3.03348
ENST00000460090	2273	1928.04	0	0
ENST00000383374	2006	1623.87	0	0
ENST00000511257	1735	1344.95	0	0
ENST00000512045	3926	3442.06	511.514	4.61017
ENST00000513172	675	508.866	0	0
ENST00000396499	3613	3127.92	0	0
ENST00000399682	1181	1014.87	0	0
ENST00000399676	1128	961.866	0	0
ENST00000369075	4656	3964.25	4435.72	34.7122
ENST00000470478	285	125.961	20.6317	5.08132
ENST00000442952	782	557.215	55.8793	3.11104
ENST00000446561	582	390.129	0	0
ENST00000462222	552	335.832	1.77683	0.164135
ENST00000475542	552	312.224	33.8442	3.36276
ENST00000483890	457	249.958	7.1242	0.884193
ENST00000543134	2692	2314.12	62.0204	0.831431
ENST00000599133	39	11.35	0	0
ENST00000447610	318	164.032	3.31696	0.627321
ENST00000398067	297	136.686	4.22228	0.958296
ENST00000253329	2232	1657.61	1681.08	31.4619
ENST00000340881	1089	742.34	9.91605	0.414394
ENST00000359933	11628	10614.7	2048.95	5.98829
ENST00000555263	492	329.956	3.03466	0.285319
ENST00000261834	1920	1626.08	109.541	2.08985
ENST00000553643	482	219.683	1.40853	0.198905
ENST00000554151	333	169.914	0	0
ENST00000473234	550	383.866	0	0
ENST00000488421	522	285.989	5.26103	0.57069
ENST00000567104	1749	1866.68	88.3288	1.46795
ENST00000569663	878	711.866	0	0
ENST00000382160	561	394.866	0	0
ENST00000250151	904	737.866	0	0
ENST00000394495	552	385.866	0	0
ENST00000591883	1774	1607.87	0	0
ENST00000561069	3138	3568.42	107.764	0.936862
ENST00000558402	4031	4614.48	41.0594	0.276038
ENST00000558330	3349	3860.15	289.122	2.32357
ENST00000559814	2555	2898.27	239.838	2.56719
ENST00000559709	594	469.295	1.16423	0.0769612
ENST00000558804	535	417.829	1.77244	0.131599
ENST00000560283	711	544.866	0	0
ENST00000558206	554	387.866	0	0
ENST00000558358	936	918.637	0	0
ENST00000382938	1954	1777.44	59.5122	1.0387
ENST00000558259	3635	4004.56	0	0
ENST00000411764	3599	4117.27	438.688	3.3054
ENST00000272395	1682	1429.66	1	0.0216993
ENST00000382123	3807	4468.32	0	0
ENST00000340134	3706	4350.55	27.6242	0.196981
ENST00000482459	1563	1802.65	2.42311	0.0417005
ENST00000486852	369	204.661	0	0
ENST00000458705	6084	5037.79	383.049	2.35881
ENST00000469037	1530	1343.78	84.4458	1.94952
ENST00000476504	706	509.484	8.73788	0.532052
ENST00000478556	539	365.022	3.50948	0.298265
ENST00000432900	2854	2381.77	104.863	1.36585
ENST00000374618	6117	5065.52	1964.89	12.0335
ENST00000307441	2433	2019.88	0	0
ENST00000303596	1885	1896.39	2573	42.0911
ENST00000566692	3621	3682.24	965.304	8.13262
ENST00000346618	4744	4380.34	2786.38	19.7338
ENST00000535432	4145	3773.58	1671.62	13.7424
ENST00000412964	2250	1661.43	260.375	4.86178
ENST00000409529	2364	1733.42	30.5787	0.54726
ENST00000295124	2383	1776.21	953.208	16.6483
ENST00000470608	427	205.988	7.59139	1.14329
ENST00000447782	539	319.028	33.7178	3.27875
ENST00000456512	1056	675.559	66.5289	3.0551
ENST00000608781	540	309.968	9.1912	0.919886
ENST00000609740	3285	2993.66	338.726	3.51014
ENST00000561759	2179	2480.97	0	0
ENST00000565818	3469	4058.23	0	0
ENST00000568154	3497	4280.26	53.9032	0.390681
ENST00000562335	3404	3972.92	0	0
ENST00000565565	3027	3508.94	0	0
ENST00000567062	581	511.649	1.58685	0.0962146
ENST00000563476	1090	923.866	0	0
ENST00000568948	935	973.531	0	0
ENST00000562508	571	404.866	0	0
ENST00000567233	939	1041.77	2.27949	0.0678801
ENST00000567115	685	518.866	0	0
ENST00000565461	564	397.866	0	0
ENST00000569866	578	522.678	1.30692	0.0775696
ENST00000564077	696	677.058	0.955362	0.0437744
ENST00000565651	589	422.866	0	0
ENST00000563274	899	1006.77	2.20858	0.068055
ENST00000567290	529	362.866	0	0
ENST00000567378	488	321.936	0	0
ENST00000562950	588	421.866	0	0
ENST00000564597	481	416.043	1.25961	0.093924
ENST00000570048	500	333.936	0	0
ENST00000564242	550	437.402	0	0
ENST00000562476	545	430.837	0.5	0.0360027
ENST00000560932	3316	3450.5	11.5086	0.103471
ENST00000290472	3584	3811.88	3.68873	0.0300203
ENST00000560132	588	479.325	0.536161	0.0347011
ENST00000532777	915	809.699	0	0
ENST00000532382	855	822.434	36.2333	1.36674
ENST00000446747	2242	2111.42	1.61469e-08	2.37243e-10
ENST00000525266	1874	1846.09	27.4817	0.461817
ENST00000530776	546	397.222	0.000750797	5.86364e-05
ENST00000325217	592	516.152	0.601357	0.0361437
ENST00000530682	581	477.393	1.19332	0.077546
ENST00000529767	546	437.583	2.94404	0.208719
ENST00000532051	540	429.786	3.99258	0.28819
ENST00000533314	516	349.902	0	0
ENST00000527218	545	413.14	0	0
ENST00000529819	513	415.706	4.71236	0.351666
ENST00000532393	569	425.743	10.8052	0.787341
ENST00000530082	581	527.09	4.74893	0.279505
ENST00000528372	2905	2822.17	151.872	1.66945
ENST00000528130	1134	1138.61	23.5511	0.641675
ENST00000528017	5641	5446.62	25.1855	0.14345
ENST00000325241	2250	2130.24	202.647	2.95114
ENST00000544249	2082	1923.71	549.507	8.86158
ENST00000312006	2133	2322.91	1029.02	13.7426
ENST00000527878	1599	1646.05	63.7949	1.20232
ENST00000527048	678	612.409	19.1856	0.971878
ENST00000262305	4831	5680.58	1036.77	5.66197
ENST00000434585	3550	4076.4	968.321	7.36921
ENST00000452814	804	637.866	0	0
ENST00000483002	585	515.881	5.72008	0.343978
ENST00000449879	580	413.866	0	0
ENST00000412256	558	453.062	33.5253	2.29559
ENST00000495663	529	348.613	23.7158	2.11044
ENST00000487899	669	555.494	63.8494	3.56579
ENST00000461009	514	393.192	5.20363	0.410564
ENST00000464263	329	166.237	0	0
ENST00000457159	4384	5097.34	446.672	2.71846
ENST00000450428	3203	3620.63	205.22	1.75838
ENST00000586639	505	257.441	43.6426	5.25909
ENST00000576175	5817	4650.36	824.919	5.50304
ENST00000586767	1516	1210.77	85.2532	2.18437
ENST00000590077	479	312.968	0	0
ENST00000570566	5813	4649.72	552.486	3.68615
ENST00000587081	4933	4030.06	181.651	1.39831
ENST00000590004	473	307.03	0	0
ENST00000591947	683	432.82	0	0
ENST00000589959	2799	2019.27	503.297	7.73228
ENST00000590091	363	198.822	1.62339	0.2533
ENST00000588181	1063	816.17	0	0
ENST00000591491	1070	817.196	12.9381	0.491158
ENST00000591888	765	556.948	29.1737	1.625
ENST00000587222	719	419.792	6.21836	0.459536
ENST00000587025	393	173.48	0	0
ENST00000331244	1262	909.427	4928.26	168.114
ENST00000368644	1322	1031.2	886.339	26.6647
ENST00000481034	1921	1625.76	7.99314	0.152525
ENST00000486974	242	89.5247	4.92951	1.7082
ENST00000496195	317	155.08	38.3452	7.67065
ENST00000421939	702	647.619	59.101	2.83109
ENST00000373264	2463	2604.68	2706.37	32.2338
ENST00000480353	706	588.445	196.739	10.372
ENST00000491521	510	368.243	58.5988	4.93665
ENST00000498339	458	358.583	35.1874	3.04421
ENST00000373265	2700	2897.55	9.93256e-05	1.06343e-06
ENST00000525815	3170	3039.02	1543.24	15.7535
ENST00000525071	3331	3276.39	36.1364	0.342158
ENST00000533664	1007	814.937	0	0
ENST00000375682	1076	852.465	25.5876	0.931174
ENST00000532513	1028	818.777	7.07676	0.268131
ENST00000524991	562	385.583	2.22463	0.178986
ENST00000429869	1714	1612.42	0	0
ENST00000265836	993	797.413	15.1313	0.588669
ENST00000504313	397	257.142	3	0.361931
ENST00000548794	99	14.1503	0	0
ENST00000396307	3459	2839.34	214.276	2.34117
ENST00000564609	1057	823.07	0	0
ENST00000569493	1013	777.874	41.8385	1.66857
ENST00000566877	663	446.894	0	0
ENST00000567380	701	493.106	2.92228	0.183849
ENST00000565972	809	642.866	0	0
ENST00000563262	702	553.065	84.5144	4.74059
ENST00000568803	432	228.789	3.14154	0.425976
ENST00000567639	592	372.652	4.13766	0.344453
ENST00000565776	567	400.866	0	0
ENST00000561545	830	794.73	17.8907	0.698372
ENST00000336787	2799	2270.97	137.122	1.87316
ENST00000381554	1617	1158.48	339.537	9.09241
ENST00000290244	1685	1284.4	0	0
ENST00000468349	1018	673.778	132.087	6.08165
ENST00000381540	1482	1060.17	106.241	3.10882
ENST00000452420	1556	1124.08	24.5236	0.676809
ENST00000441940	537	370.866	0	0
ENST00000480893	656	364.862	3.2233	0.274063
ENST00000445393	824	657.866	0	0
ENST00000437996	595	343.576	14.1444	1.27714
ENST00000361534	2224	1712.81	82.1012	1.48703
ENST00000429827	1935	1459.75	79.9136	1.69833
ENST00000420072	2558	2155.27	11.8294	0.17027
ENST00000440526	1026	738.013	21.7995	0.91635
ENST00000479964	506	276.964	8.50903	0.953091
ENST00000414079	408	206.641	2.34835	0.352552
ENST00000426935	629	392.131	11.5534	0.91402
ENST00000431177	607	368.539	20.1323	1.69468
ENST00000488167	688	424.15	2.46821	0.180527
ENST00000417979	504	278.647	0	0
ENST00000490714	759	477.169	2.87902	0.187176
ENST00000413017	627	433.148	36.4595	2.61127
ENST00000438788	620	409.433	1	0.0757697
ENST00000399442	612	434.871	16.065	1.14603
ENST00000606990	800	622.327	5	0.249247
ENST00000451237	1686	1915.59	17.5	0.283409
ENST00000322764	2493	2919.27	6979.27	74.1674
ENST00000449630	533	445.147	0	0
ENST00000468083	1146	1234.96	99.5755	2.50137
ENST00000457235	703	693.028	22.6427	1.01357
ENST00000354434	2050	2373.92	120.082	1.56924
ENST00000392910	2123	2431.34	2587.61	33.0165
ENST00000477373	504	434.031	7.52013	0.537505
ENST00000436448	632	572.256	52.5963	2.8513
ENST00000446634	926	885.924	36.3708	1.2736
ENST00000497119	560	463.881	26.2557	1.75588
ENST00000449423	2050	2373.92	120.082	1.56924
ENST00000219169	2321	2251.94	1157.01	15.9389
ENST00000568390	593	468.134	38.5802	2.55666
ENST00000568233	589	458.316	855.529	57.9092
ENST00000567105	582	470.301	2.38239	0.15715
ENST00000569436	1119	1018.36	5271.89	160.599
ENST00000568396	1179	1113.23	46.3195	1.29079
ENST00000570026	400	234.966	0	0
ENST00000587481	2608	2443.36	136.288	1.7304
ENST00000398844	6299	5101.27	3888.71	23.6486
ENST00000322887	2700	2307.63	151.645	2.03864
ENST00000513123	650	371.12	7.39354	0.618039
ENST00000319217	7722	6952.13	3411.16	15.2217
ENST00000381017	3032	2337.04	104.099	1.38185
ENST00000541718	7603	6832.49	0	0
ENST00000539508	6574	5792.85	34.061	0.182408
ENST00000438511	2303	2036.31	47.0142	0.716246
ENST00000319198	3180	2839.03	0	0
ENST00000545857	3414	3071.16	302.765	3.05831
ENST00000538841	3186	2872.45	117.17	1.26544
ENST00000536827	6176	5681.74	0	0
ENST00000447879	6262	5763.76	756.105	4.06963
ENST00000542806	2385	2081.84	0	0
ENST00000546205	6342	5832.23	0	0
ENST00000437441	581	427.867	2.05676	0.149126
ENST00000535169	796	629.866	0	0
ENST00000540202	580	374.942	0	0
ENST00000433359	786	597.507	10.3801	0.538936
ENST00000542239	548	361.712	2.65203	0.227454
ENST00000494251	427	261.444	0	0
ENST00000381022	7430	6662.32	93.5219	0.435477
ENST00000381015	6361	5834.51	0	0
ENST00000541093	2303	2036.31	47.0142	0.716246
ENST00000396578	8097	8393.29	25	0.0924029
ENST00000487633	524	386.726	0	0
ENST00000304990	910	743.866	0	0
ENST00000468753	660	493.866	0	0
ENST00000471862	755	588.866	0	0
ENST00000469504	521	354.866	0	0
ENST00000416135	923	756.866	0	0
ENST00000533482	4373	3586.08	1085.9	9.39391
ENST00000265335	6022	5040.3	923.26	5.68259
ENST00000453394	2076	1596.29	0	0
ENST00000423956	2915	2250.23	0	0
ENST00000487596	738	445.106	0	0
ENST00000434288	1052	711.362	29.4991	1.28646
ENST00000496204	473	307.03	0	0
ENST00000489420	403	237.872	0	0
ENST00000455677	564	361.66	0	0
ENST00000378823	6597	5556.04	1217.34	6.79714
ENST00000588619	593	428.598	0	0
ENST00000588107	592	450.88	4.11181	0.282911
ENST00000433772	540	364.911	0	0
ENST00000543010	3576	3643.51	122.466	1.04273
ENST00000540597	3744	3799.88	22.6218	0.184686
ENST00000391721	3420	3479.36	4.82905	0.0430567
ENST00000339757	3422	3497.21	3.19005	0.0282978
ENST00000539848	577	410.866	0	0
ENST00000585500	576	395.99	0	0
ENST00000427260	3411	3484.6	2.82182	0.0251221
ENST00000263437	3496	3562.76	22.0488	0.191989
ENST00000397169	550	390.147	0	0
ENST00000540005	665	478.378	4.44735	0.288409
ENST00000543277	707	540.866	0	0
ENST00000381637	405	246.772	0.358187	0.0450289
ENST00000586512	590	399.252	2.10375	0.163465
ENST00000542755	1772	1602.65	7.96384	0.154157
ENST00000448584	3573	3646.32	558.882	4.75492
ENST00000537859	3507	3589.69	0	0
ENST00000538819	3438	3493.32	0.364075	0.00323319
ENST00000527170	1623	1692.04	280.141	5.13621
ENST00000382409	2500	2787.87	1840.21	20.4773
ENST00000527658	691	617.728	20.788	1.04398
ENST00000525904	797	734.089	33.0377	1.39617
ENST00000530813	668	574.342	4.96674	0.268274
ENST00000526790	498	368.082	12.2601	1.03331
ENST00000529717	705	667.992	34.5163	1.60299
ENST00000525626	585	517.923	9.92362	0.594406
ENST00000528864	557	467.62	10.7763	0.714916
ENST00000524786	475	358.707	5.4053	0.467474
ENST00000529727	248	94.4841	7.17986	2.35741
ENST00000526857	567	425.457	4.34783	0.317026
ENST00000338675	1905	2000.26	0	0
ENST00000282397	7084	6498.08	2664.33	12.7198
ENST00000540678	1927	1684.07	0	0
ENST00000543394	1275	1060.86	0	0
ENST00000541932	2968	2625.52	1563.72	18.4766
ENST00000539099	1911	1672.72	420.499	7.79867
ENST00000286349	2539	2372.87	0	0
ENST00000447063	983	816.866	0	0
ENST00000525249	553	386.866	0	0
ENST00000524591	9587	8186.25	47.5436	0.180171
ENST00000528335	579	454.433	0	0
ENST00000400069	1982	1794.24	0	0
ENST00000528753	2392	2344.82	11.0183	0.145776
ENST00000532376	668	539.083	3.46684	0.199506
ENST00000529706	2758	2182.86	10.9715	0.155926
ENST00000529978	6003	5169.46	54.0685	0.324472
ENST00000473611	872	845.177	11.4687	0.420963
ENST00000461951	669	590.676	0	0
ENST00000374617	2358	2515.4	1485.62	18.3223
ENST00000489905	1007	992.01	19.8152	0.619671
ENST00000444176	968	870.639	70.7788	2.52199
ENST00000488944	538	421.828	5.10377	0.375348
ENST00000477718	941	848.973	20.6398	0.754206
ENST00000468157	760	643.864	0	0
ENST00000481025	583	441.266	45.2974	3.18457
ENST00000338305	3270	3739.13	111	0.920937
ENST00000284674	7514	7615.98	22.2761	0.0907386
ENST00000503322	1266	1316.87	2.24015	0.052773
ENST00000432059	3747	2891.77	84.3585	0.904988
ENST00000335472	2798	2200.92	93.4401	1.31707
ENST00000507030	1134	865.745	4.9337	0.176791
ENST00000507560	414	229.408	0	0
ENST00000394059	1730	1563.87	0	0
ENST00000511315	1013	846.866	0	0
ENST00000511374	869	702.866	0	0
ENST00000513583	478	311.968	0	0
ENST00000502607	1638	1224.07	1.26769	0.032128
ENST00000394062	1331	1059.74	0	0
ENST00000264986	1472	1135.81	0	0
ENST00000580874	6242	7276.12	9.98235	0.042561
ENST00000302584	2041	2258.05	1.29475	0.0177882
ENST00000456556	5428	4607.97	31.8126	0.214175
ENST00000488721	2740	2007.86	7.04894	0.10891
ENST00000531153	2811	2264.68	24.4769	0.335296
ENST00000534304	2301	1973.63	0	0
ENST00000528268	1907	1582.58	36.0098	0.705883
ENST00000420871	4358	3643.92	40.778	0.347164
ENST00000419039	4403	3680.08	0	0
ENST00000295246	2560	2235.11	0	0
ENST00000529577	606	544.887	6.4271	0.36592
ENST00000534307	625	543.36	2.5729	0.146897
ENST00000528302	3254	3440.94	13.1074	0.118172
ENST00000322535	2903	3059.9	14761.4	149.658
ENST00000524627	841	818.375	26.728	1.01319
ENST00000533595	1081	1116.59	160.672	4.46399
ENST00000531041	1440	1327.78	12.6581	0.295747
ENST00000531589	616	449.866	0	0
ENST00000530322	1163	1148.88	0	0
ENST00000524475	432	335.174	1.65743	0.153406
ENST00000533421	407	241.847	0	0
ENST00000526653	329	166.237	1.00501	0.187551
ENST00000525207	493	344.271	7.14197	0.643571
ENST00000529994	1004	892.016	16.9396	0.589126
ENST00000530981	1080	1001.19	331.599	10.2748
ENST00000534765	3932	3676.69	48.73	0.411166
ENST00000406189	3781	3360.04	7768	71.7204
ENST00000591040	799	605.639	199.843	10.2365
ENST00000592416	3850	3299.79	14.1556	0.133082
ENST00000427721	1136	1189.96	16.6021	0.432822
ENST00000355264	3613	2990.34	2881.72	29.8958
ENST00000372745	2320	1913.55	934.031	15.1425
ENST00000480373	462	250.786	2.54049	0.314261
ENST00000487653	550	462.361	36.7103	2.46311
ENST00000373164	1620	1628.23	0	0
ENST00000470102	644	536.842	7.45369	0.430728
ENST00000244565	2986	3274.33	148.484	1.40681
ENST00000431388	615	494.304	460.344	28.8912
ENST00000577158	278	119.766	0	0
ENST00000573090	741	663.491	136.916	6.40171
ENST00000576002	365	216.616	63.5885	9.10681
ENST00000575067	177	42.8897	0	0
ENST00000573173	709	621.548	62.152	3.10212
ENST00000504681	1819	1652.87	0	0
ENST00000393354	1691	1524.87	0	0
ENST00000300404	1906	1739.87	0	0
ENST00000354891	3963	4164.88	23.4147	0.174407
ENST00000322350	4411	4493.71	0	0
ENST00000504709	821	654.866	0	0
ENST00000336740	3071	3070.05	0	0
ENST00000397202	2398	2331.04	0	0
ENST00000508868	587	420.866	0	0
ENST00000397210	1299	1185.09	0	0
ENST00000506135	889	722.866	0	0
ENST00000508131	552	429.51	0.585321	0.0422765
ENST00000514476	676	554.455	0	0
ENST00000513131	1140	973.866	0	0
ENST00000400682	1506	1455.68	0	0
